Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour
601,departure,active,isb,opis,2023-10-20 07:00:00,2023-10-20 07:25:00,gil,opgt,2023-10-20 08:39:00,20,Oct,2023,7
3892,departure,active,isb,opis,2023-10-24 19:30:00,,auh,omaa,,24,Oct,2023,19
309,departure,cancelled,isb,opis,2023-10-24 19:00:00,,khi,opkc,,24,Oct,2023,19
348,departure,active,isb,opis,2023-10-19 15:45:00,2023-10-19 15:48:00,mct,ooms,2023-10-19 17:26:00,19,Oct,2023,15
126,departure,active,isb,opis,2023-10-18 22:00:00,,khi,opkc,,18,Oct,2023,22
5711,departure,active,isb,opis,2023-10-26 05:20:00,,ist,ltfm,,26,Oct,2023,5
261,departure,active,isb,opis,2023-10-18 22:10:00,,auh,omaa,,18,Oct,2023,22
261,departure,cancelled,isb,opis,2023-10-25 22:10:00,,auh,omaa,,25,Oct,2023,22
207,departure,active,isb,opis,2023-10-18 18:00:00,,khi,opkc,,18,Oct,2023,18
451,departure,cancelled,isb,opis,2023-10-25 09:30:00,,kdu,opsd,,25,Oct,2023,9
753,departure,active,isb,opis,2023-10-18 08:00:00,2023-10-18 08:17:00,ruh,oerk,2023-10-18 10:00:00,18,Oct,2023,8
7911,departure,active,isb,opis,2023-10-17 09:45:00,,doh,othh,,17,Oct,2023,9
6174,departure,active,isb,opis,2023-10-20 22:10:00,2023-10-20 22:22:00,doh,othh,2023-10-20 23:43:00,20,Oct,2023,22
723,departure,active,isb,opis,2023-10-20 10:25:00,,jed,oejn,,20,Oct,2023,10
633,departure,active,isb,opis,2023-10-18 03:35:00,2023-10-18 03:53:00,doh,othh,2023-10-18 05:14:00,18,Oct,2023,3
5557,departure,active,isb,opis,2023-10-22 03:35:00,2023-10-22 03:57:00,doh,othh,2023-10-22 05:14:00,22,Oct,2023,3
124,departure,active,isb,opis,2023-10-30 16:00:00,,khi,opkc,,30,Oct,2023,16
6635,departure,active,isb,opis,2023-10-25 09:45:00,,doh,othh,,25,Oct,2023,9
928,departure,active,isb,opis,2023-10-25 16:30:00,2023-10-25 16:30:00,kbl,oakb,2023-10-25 16:48:00,25,Oct,2023,16
503,departure,active,isb,opis,2023-10-25 15:00:00,,khi,opkc,,25,Oct,2023,15
731,departure,unknown,isb,opis,2023-10-25 14:20:00,,jed,oejn,,25,Oct,2023,14
3165,departure,active,isb,opis,2023-10-24 06:35:00,2023-10-24 06:53:00,bah,obbi,2023-10-24 08:09:00,24,Oct,2023,6
232,departure,active,isb,opis,2023-10-29 04:15:00,,auh,omaa,,29,Oct,2023,4
8127,departure,active,isb,opis,2023-10-27 22:10:00,2023-10-27 22:41:00,doh,othh,2023-10-28 00:02:00,27,Oct,2023,22
316,departure,active,isb,opis,2023-10-28 04:15:00,,ruh,oerk,,28,Oct,2023,4
124,departure,active,isb,opis,2023-10-16 16:00:00,,khi,opkc,,16,Oct,2023,16
703,departure,unknown,isb,opis,2023-10-24 06:10:00,,shj,omsj,,24,Oct,2023,6
633,departure,active,isb,opis,2023-10-27 03:35:00,2023-10-27 03:47:00,doh,othh,2023-10-27 05:08:00,27,Oct,2023,3
512,departure,active,isb,opis,2023-10-29 05:40:00,2023-10-29 05:56:00,kwi,okkk,2023-10-29 07:33:00,29,Oct,2023,5
6413,departure,active,isb,opis,2023-10-25 22:10:00,2023-10-25 22:26:00,doh,othh,2023-10-25 23:52:00,25,Oct,2023,22
3892,departure,active,isb,opis,2023-10-28 19:30:00,2023-10-28 19:55:00,auh,omaa,2023-10-28 21:55:00,28,Oct,2023,19
8127,departure,active,isb,opis,2023-10-23 22:10:00,2023-10-23 22:22:00,doh,othh,2023-10-23 23:41:00,23,Oct,2023,22
701,departure,active,isb,opis,2023-10-21 16:55:00,,dxb,omdb,,21,Oct,2023,16
301,departure,cancelled,isb,opis,2023-10-24 10:00:00,,khi,opkc,,24,Oct,2023,10
6034,departure,active,isb,opis,2023-10-26 03:35:00,2023-10-26 03:56:00,doh,othh,2023-10-26 05:18:00,26,Oct,2023,3
675,departure,active,isb,opis,2023-10-28 21:30:00,2023-10-28 21:44:00,khi,opkc,2023-10-28 23:08:00,28,Oct,2023,21
801,departure,active,isb,opis,2023-10-28 09:55:00,,jed,oejn,,28,Oct,2023,9
673,departure,active,isb,opis,2023-10-30 15:40:00,2023-10-30 15:50:00,khi,opkc,2023-10-30 17:26:00,30,Oct,2023,15
261,departure,active,isb,opis,2023-10-28 22:10:00,2023-10-28 22:13:00,auh,omaa,2023-10-29 00:16:00,28,Oct,2023,22
727,departure,active,isb,opis,2023-10-19 03:05:00,2023-10-19 03:30:00,jed,oejn,2023-10-19 05:48:00,19,Oct,2023,3
124,departure,active,isb,opis,2023-10-29 16:00:00,,khi,opkc,,29,Oct,2023,16
206,departure,active,isb,opis,2023-10-18 04:50:00,2023-10-18 05:01:00,kwi,okkk,2023-10-18 06:33:00,18,Oct,2023,4
613,departure,active,isb,opis,2023-10-25 22:10:00,2023-10-25 22:26:00,doh,othh,2023-10-25 23:52:00,25,Oct,2023,22
211,departure,cancelled,isb,opis,2023-10-29 16:20:00,,dxb,omdb,,29,Oct,2023,16
234,departure,active,isb,opis,2023-10-18 19:30:00,2023-10-18 19:43:00,auh,omaa,2023-10-18 21:42:00,18,Oct,2023,19
451,departure,cancelled,isb,opis,2023-10-22 09:30:00,,kdu,opsd,,22,Oct,2023,9
741,departure,active,isb,opis,2023-10-24 16:00:00,,jed,oejn,,24,Oct,2023,16
309,departure,active,isb,opis,2023-10-31 19:00:00,2023-10-31 19:13:00,khi,opkc,2023-10-31 20:49:00,31,Oct,2023,19
671,departure,active,isb,opis,2023-10-24 09:45:00,2023-10-24 09:53:00,khi,opkc,2023-10-24 11:34:00,24,Oct,2023,9
233,departure,cancelled,isb,opis,2023-10-28 00:55:00,,dxb,omdb,,28,Oct,2023,0
7917,departure,active,isb,opis,2023-10-21 03:35:00,2023-10-21 03:43:00,doh,othh,2023-10-21 04:50:00,21,Oct,2023,3
210,departure,active,isb,opis,2023-10-17 02:50:00,2023-10-17 03:18:00,dxb,omdb,2023-10-17 05:21:00,17,Oct,2023,2
541,departure,active,isb,opis,2023-10-25 08:30:00,,uet,opqt,,25,Oct,2023,8
615,departure,active,isb,opis,2023-10-17 03:05:00,2023-10-17 03:24:00,dxb,omdb,2023-10-17 05:16:00,17,Oct,2023,3
541,departure,active,isb,opis,2023-10-29 10:10:00,2023-10-29 10:23:00,uet,opqt,2023-10-29 11:34:00,29,Oct,2023,10
858,departure,active,isb,opis,2023-10-22 11:25:00,,uet,opqt,,22,Oct,2023,11
207,departure,active,isb,opis,2023-10-30 17:30:00,,khi,opkc,,30,Oct,2023,17
6379,departure,active,isb,opis,2023-10-16 22:10:00,,doh,othh,,16,Oct,2023,22
6174,departure,active,isb,opis,2023-10-25 22:10:00,2023-10-25 22:26:00,doh,othh,2023-10-25 23:52:00,25,Oct,2023,22
207,departure,active,isb,opis,2023-10-20 18:00:00,,khi,opkc,,20,Oct,2023,18
8199,departure,active,isb,opis,2023-10-28 09:45:00,2023-10-28 09:59:00,doh,othh,2023-10-28 11:19:00,28,Oct,2023,9
126,departure,active,isb,opis,2023-10-25 22:00:00,,khi,opkc,,25,Oct,2023,22
308,departure,active,isb,opis,2023-10-22 12:00:00,,kbl,oakb,,22,Oct,2023,12
613,departure,active,isb,opis,2023-10-23 22:10:00,2023-10-23 22:22:00,doh,othh,2023-10-23 23:41:00,23,Oct,2023,22
232,departure,active,isb,opis,2023-10-24 04:30:00,2023-10-24 04:56:00,auh,omaa,2023-10-24 06:57:00,24,Oct,2023,4
1566,departure,active,isb,opis,2023-10-18 22:10:00,2023-10-18 22:25:00,doh,othh,2023-10-18 23:33:00,18,Oct,2023,22
841,departure,active,isb,opis,2023-10-30 19:25:00,,jed,oejn,,30,Oct,2023,19
369,departure,cancelled,isb,opis,2023-10-22 16:00:00,,khi,opkc,,22,Oct,2023,16
8127,departure,active,isb,opis,2023-10-30 21:35:00,2023-10-30 22:05:00,doh,othh,2023-10-30 23:33:00,30,Oct,2023,21
615,departure,active,isb,opis,2023-10-21 09:45:00,2023-10-21 10:06:00,doh,othh,2023-10-21 11:27:00,21,Oct,2023,9
233,departure,cancelled,isb,opis,2023-10-22 00:40:00,,dxb,omdb,,22,Oct,2023,0
615,departure,active,isb,opis,2023-10-19 09:45:00,2023-10-19 10:03:00,doh,othh,2023-10-19 11:21:00,19,Oct,2023,9
613,departure,active,isb,opis,2023-10-16 22:10:00,,doh,othh,,16,Oct,2023,22
894,departure,active,isb,opis,2023-10-30 01:45:00,2023-10-30 02:05:00,kul,wmkk,2023-10-30 10:42:00,30,Oct,2023,1
503,departure,active,isb,opis,2023-10-19 15:00:00,,khi,opkc,,19,Oct,2023,15
451,departure,cancelled,isb,opis,2023-10-27 09:30:00,,kdu,opsd,,27,Oct,2023,9
6635,departure,active,isb,opis,2023-10-27 09:45:00,2023-10-27 10:01:00,doh,othh,2023-10-27 11:21:00,27,Oct,2023,9
3892,departure,active,isb,opis,2023-10-26 19:30:00,,auh,omaa,,26,Oct,2023,19
807,departure,active,isb,opis,2023-10-31 13:40:00,,ruh,oerk,,31,Oct,2023,13
6008,departure,active,isb,opis,2023-10-27 09:40:00,2023-10-27 10:08:00,urc,zwww,2023-10-27 15:34:00,27,Oct,2023,9
605,departure,cancelled,isb,opis,2023-10-22 10:50:00,,gil,opgt,,22,Oct,2023,10
6372,departure,active,isb,opis,2023-10-27 09:45:00,2023-10-27 10:01:00,doh,othh,2023-10-27 11:21:00,27,Oct,2023,9
230,departure,active,isb,opis,2023-10-30 11:00:00,2023-10-30 11:11:00,auh,omaa,2023-10-30 13:12:00,30,Oct,2023,11
6034,departure,active,isb,opis,2023-10-20 03:35:00,2023-10-20 03:44:00,doh,othh,2023-10-20 04:59:00,20,Oct,2023,3
207,departure,active,isb,opis,2023-10-17 18:00:00,2023-10-17 18:20:00,khi,opkc,2023-10-17 19:53:00,17,Oct,2023,18
631,departure,cancelled,isb,opis,2023-10-18 15:40:00,,skz,opsk,,18,Oct,2023,15
4611,departure,active,isb,opis,2023-10-22 10:00:00,2023-10-22 09:58:00,mct,ooms,2023-10-22 11:36:00,22,Oct,2023,10
325,departure,cancelled,isb,opis,2023-10-28 11:00:00,,uet,opqt,,28,Oct,2023,11
369,departure,active,isb,opis,2023-10-21 16:00:00,,khi,opkc,,21,Oct,2023,16
6008,departure,active,isb,opis,2023-10-20 09:40:00,2023-10-20 09:37:00,urc,zwww,2023-10-20 14:58:00,20,Oct,2023,9
233,departure,cancelled,isb,opis,2023-10-29 00:40:00,,dxb,omdb,,29,Oct,2023,0
270,departure,active,isb,opis,2023-10-23 17:40:00,,jed,oejn,,23,Oct,2023,17
631,departure,cancelled,isb,opis,2023-10-27 15:40:00,,skz,opsk,,27,Oct,2023,15
5711,departure,active,isb,opis,2023-10-31 06:25:00,2023-10-31 07:08:00,ist,ltfm,,31,Oct,2023,6
122,departure,unknown,isb,opis,2023-10-31 10:00:00,,khi,opkc,,31,Oct,2023,10
7917,departure,active,isb,opis,2023-10-24 03:35:00,2023-10-24 03:51:00,doh,othh,2023-10-24 05:10:00,24,Oct,2023,3
316,departure,active,isb,opis,2023-10-17 04:15:00,2023-10-17 04:27:00,ruh,oerk,,17,Oct,2023,4
613,departure,active,isb,opis,2023-10-20 09:20:00,,dxb,omdb,,20,Oct,2023,9
126,departure,cancelled,isb,opis,2023-10-28 22:00:00,,khi,opkc,,28,Oct,2023,22
8199,departure,active,isb,opis,2023-10-21 09:45:00,2023-10-21 10:06:00,doh,othh,2023-10-21 11:27:00,21,Oct,2023,9
727,departure,active,isb,opis,2023-10-22 03:05:00,2023-10-22 03:13:00,jed,oejn,2023-10-22 05:54:00,22,Oct,2023,3
613,departure,active,isb,opis,2023-10-20 22:10:00,2023-10-20 22:22:00,doh,othh,2023-10-20 23:43:00,20,Oct,2023,22
233,departure,active,isb,opis,2023-10-17 01:25:00,,dxb,omdb,,17,Oct,2023,1
6372,departure,active,isb,opis,2023-10-23 09:45:00,,doh,othh,,23,Oct,2023,9
234,departure,active,isb,opis,2023-10-23 19:30:00,,auh,omaa,,23,Oct,2023,19
771,departure,active,isb,opis,2023-10-20 06:35:00,,bah,obbi,,20,Oct,2023,6
451,departure,cancelled,isb,opis,2023-10-18 09:30:00,,kdu,opsd,,18,Oct,2023,9
201,departure,active,isb,opis,2023-10-28 10:30:00,,khi,opkc,,28,Oct,2023,10
211,departure,active,isb,opis,2023-10-31 14:50:00,2023-10-31 15:32:00,dxb,omdb,2023-10-31 17:28:00,31,Oct,2023,14
858,departure,active,isb,opis,2023-10-20 11:25:00,,uet,opqt,,20,Oct,2023,11
274,departure,active,isb,opis,2023-10-24 20:05:00,2023-10-24 20:33:00,ruh,oerk,2023-10-24 22:46:00,24,Oct,2023,20
201,departure,unknown,isb,opis,2023-10-18 10:30:00,,khi,opkc,,18,Oct,2023,10
309,departure,cancelled,isb,opis,2023-10-28 19:00:00,,khi,opkc,,28,Oct,2023,19
6034,departure,active,isb,opis,2023-10-31 03:10:00,,doh,othh,,31,Oct,2023,3
771,departure,active,isb,opis,2023-10-27 06:35:00,,bah,obbi,,27,Oct,2023,6
234,departure,active,isb,opis,2023-10-26 19:30:00,,auh,omaa,,26,Oct,2023,19
759,departure,active,isb,opis,2023-10-23 14:30:00,2023-10-23 15:01:00,jed,oejn,2023-10-23 17:51:00,23,Oct,2023,14
5711,departure,active,isb,opis,2023-10-18 05:20:00,,ist,ltfm,,18,Oct,2023,5
701,departure,active,isb,opis,2023-10-27 14:35:00,,dxb,omdb,,27,Oct,2023,14
635,departure,active,isb,opis,2023-10-26 13:45:00,,stn,egss,,26,Oct,2023,13
541,departure,active,isb,opis,2023-10-16 08:30:00,,uet,opqt,,16,Oct,2023,8
3930,departure,active,isb,opis,2023-10-22 04:30:00,,auh,omaa,,22,Oct,2023,4
5557,departure,active,isb,opis,2023-10-26 03:35:00,2023-10-26 03:56:00,doh,othh,2023-10-26 05:18:00,26,Oct,2023,3
126,departure,cancelled,isb,opis,2023-10-16 22:00:00,,khi,opkc,,16,Oct,2023,22
4611,departure,active,isb,opis,2023-10-16 10:00:00,,mct,ooms,,16,Oct,2023,10
801,departure,unknown,isb,opis,2023-10-24 04:25:00,,jed,oejn,,24,Oct,2023,4
210,departure,active,isb,opis,2023-10-25 02:50:00,,dxb,omdb,,25,Oct,2023,2
211,departure,active,isb,opis,2023-10-30 14:50:00,2023-10-30 13:16:00,dxb,omdb,2023-10-30 15:09:00,30,Oct,2023,14
541,departure,active,isb,opis,2023-10-20 08:30:00,,uet,opqt,,20,Oct,2023,8
6730,departure,active,isb,opis,2023-10-28 08:30:00,2023-10-28 08:57:00,lhr,egll,2023-10-28 13:26:00,28,Oct,2023,8
201,departure,active,isb,opis,2023-10-21 12:00:00,2023-10-21 12:13:00,khi,opkc,2023-10-21 13:46:00,21,Oct,2023,12
201,departure,active,isb,opis,2023-10-23 10:30:00,,khi,opkc,,23,Oct,2023,10
705,departure,active,isb,opis,2023-10-24 05:50:00,,ist,ltfm,,24,Oct,2023,5
201,departure,active,isb,opis,2023-10-20 12:00:00,2023-10-20 12:13:00,khi,opkc,2023-10-20 13:51:00,20,Oct,2023,12
210,departure,active,isb,opis,2023-10-21 02:50:00,2023-10-21 03:19:00,dxb,omdb,2023-10-21 05:21:00,21,Oct,2023,2
727,departure,active,isb,opis,2023-10-24 03:05:00,,jed,oejn,,24,Oct,2023,3
915,departure,unknown,isb,opis,2023-10-25 05:20:00,,med,oema,,25,Oct,2023,5
232,departure,active,isb,opis,2023-10-25 04:30:00,2023-10-25 04:51:00,auh,omaa,2023-10-25 06:52:00,25,Oct,2023,4
369,departure,cancelled,isb,opis,2023-10-24 16:00:00,,khi,opkc,,24,Oct,2023,16
8311,departure,active,isb,opis,2023-10-30 03:10:00,2023-10-30 03:32:00,doh,othh,2023-10-30 04:33:00,30,Oct,2023,3
713,departure,cancelled,isb,opis,2023-10-23 16:05:00,,med,oema,,23,Oct,2023,16
7571,departure,active,isb,opis,2023-10-27 09:20:00,,dxb,omdb,,27,Oct,2023,9
301,departure,cancelled,isb,opis,2023-10-27 10:00:00,,khi,opkc,,27,Oct,2023,10
605,departure,cancelled,isb,opis,2023-10-17 10:50:00,,gil,opgt,,17,Oct,2023,10
945,departure,active,isb,opis,2023-10-29 20:30:00,2023-10-29 20:46:00,khi,opkc,2023-10-29 22:25:00,29,Oct,2023,20
274,departure,active,isb,opis,2023-10-19 21:05:00,,ruh,oerk,,19,Oct,2023,21
6636,departure,active,isb,opis,2023-10-28 08:30:00,2023-10-28 08:57:00,lhr,egll,2023-10-28 13:26:00,28,Oct,2023,8
1572,departure,active,isb,opis,2023-10-29 03:35:00,2023-10-29 03:43:00,doh,othh,2023-10-29 05:03:00,29,Oct,2023,3
541,departure,active,isb,opis,2023-10-18 08:30:00,,uet,opqt,,18,Oct,2023,8
711,departure,active,isb,opis,2023-10-18 05:20:00,,ist,ltfm,,18,Oct,2023,5
287,departure,active,isb,opis,2023-11-01 00:15:00,,doh,othh,,1,Nov,2023,0
8127,departure,active,isb,opis,2023-10-16 22:10:00,,doh,othh,,16,Oct,2023,22
234,departure,active,isb,opis,2023-10-17 19:30:00,2023-10-17 20:04:00,auh,omaa,2023-10-17 22:03:00,17,Oct,2023,19
753,departure,cancelled,isb,opis,2023-10-25 08:00:00,,ruh,oerk,,25,Oct,2023,8
858,departure,active,isb,opis,2023-10-25 11:25:00,,uet,opqt,,25,Oct,2023,11
512,departure,active,isb,opis,2023-10-22 05:40:00,2023-10-22 05:30:00,kwi,okkk,2023-10-22 07:09:00,22,Oct,2023,5
348,departure,active,isb,opis,2023-10-31 15:15:00,2023-10-31 15:01:00,mct,ooms,2023-10-31 16:41:00,31,Oct,2023,15
122,departure,active,isb,opis,2023-10-29 10:00:00,,khi,opkc,,29,Oct,2023,10
451,departure,active,isb,opis,2023-10-29 08:00:00,2023-10-29 08:20:00,kdu,opsd,2023-10-29 08:56:00,29,Oct,2023,8
615,departure,active,isb,opis,2023-10-16 09:45:00,,doh,othh,,16,Oct,2023,9
245,departure,active,isb,opis,2023-10-30 20:20:00,,dmm,oedf,,30,Oct,2023,20
6028,departure,active,isb,opis,2023-10-28 09:45:00,2023-10-28 09:59:00,doh,othh,2023-10-28 11:19:00,28,Oct,2023,9
3930,departure,active,isb,opis,2023-10-25 04:30:00,2023-10-25 04:51:00,auh,omaa,2023-10-25 06:52:00,25,Oct,2023,4
633,departure,active,isb,opis,2023-10-25 03:35:00,2023-10-25 03:55:00,doh,othh,2023-10-25 05:16:00,25,Oct,2023,3
576,departure,active,isb,opis,2023-10-28 22:20:00,,fru,ucfm,,28,Oct,2023,22
325,departure,cancelled,isb,opis,2023-10-24 09:15:00,,uet,opqt,,24,Oct,2023,9
671,departure,active,isb,opis,2023-10-21 09:45:00,2023-10-21 09:57:00,khi,opkc,2023-10-21 11:34:00,21,Oct,2023,9
319,departure,cancelled,isb,opis,2023-10-20 20:00:00,,khi,opkc,,20,Oct,2023,20
615,departure,active,isb,opis,2023-10-21 03:05:00,,dxb,omdb,,21,Oct,2023,3
4545,departure,active,isb,opis,2023-10-24 05:50:00,,ist,ltfm,,24,Oct,2023,5
718,departure,active,isb,opis,2023-10-28 06:10:00,,jed,oejn,,28,Oct,2023,6
287,departure,active,isb,opis,2023-10-18 20:15:00,2023-10-18 20:39:00,doh,othh,2023-10-18 22:01:00,18,Oct,2023,20
541,departure,unknown,isb,opis,2023-10-27 08:30:00,,uet,opqt,,27,Oct,2023,8
753,departure,active,isb,opis,2023-10-27 08:00:00,,ruh,oerk,,27,Oct,2023,8
5711,departure,active,isb,opis,2023-10-21 05:20:00,,ist,ltfm,,21,Oct,2023,5
946,departure,active,isb,opis,2023-10-22 20:30:00,2023-10-22 20:36:00,khi,opkc,2023-10-22 22:16:00,22,Oct,2023,20
741,departure,active,isb,opis,2023-10-26 00:45:00,,jed,oejn,,26,Oct,2023,0
605,departure,active,isb,opis,2023-10-31 10:50:00,,gil,opgt,,31,Oct,2023,10
301,departure,cancelled,isb,opis,2023-10-28 10:00:00,,khi,opkc,,28,Oct,2023,10
601,departure,active,isb,opis,2023-10-19 06:00:00,,gil,opgt,,19,Oct,2023,6
4613,departure,active,isb,opis,2023-10-26 15:45:00,2023-10-26 15:48:00,mct,ooms,2023-10-26 17:28:00,26,Oct,2023,15
201,departure,active,isb,opis,2023-10-30 10:30:00,,khi,opkc,,30,Oct,2023,10
613,departure,active,isb,opis,2023-10-22 22:10:00,2023-10-22 22:14:00,doh,othh,2023-10-22 23:33:00,22,Oct,2023,22
753,departure,active,isb,opis,2023-10-20 08:00:00,,ruh,oerk,,20,Oct,2023,8
613,departure,active,isb,opis,2023-10-27 22:10:00,2023-10-27 22:41:00,doh,othh,2023-10-28 00:02:00,27,Oct,2023,22
5580,departure,active,isb,opis,2023-10-25 22:10:00,2023-10-25 22:26:00,doh,othh,2023-10-25 23:52:00,25,Oct,2023,22
945,departure,active,isb,opis,2023-10-31 20:30:00,2023-10-31 21:01:00,khi,opkc,2023-10-31 22:40:00,31,Oct,2023,20
270,departure,active,isb,opis,2023-10-29 01:50:00,2023-10-29 02:09:00,jed,oejn,2023-10-29 05:08:00,29,Oct,2023,1
673,departure,active,isb,opis,2023-10-24 15:40:00,2023-10-24 15:47:00,khi,opkc,2023-10-24 17:22:00,24,Oct,2023,15
124,departure,active,isb,opis,2023-10-28 16:00:00,,khi,opkc,,28,Oct,2023,16
210,departure,active,isb,opis,2023-10-18 02:50:00,,dxb,omdb,,18,Oct,2023,2
3930,departure,active,isb,opis,2023-10-18 04:30:00,,auh,omaa,,18,Oct,2023,4
946,departure,active,isb,opis,2023-10-29 20:30:00,2023-10-29 20:46:00,khi,opkc,2023-10-29 22:25:00,29,Oct,2023,20
723,departure,active,isb,opis,2023-10-17 10:25:00,2023-10-17 10:28:00,jed,oejn,2023-10-17 13:10:00,17,Oct,2023,10
727,departure,active,isb,opis,2023-11-01 02:40:00,2023-11-01 02:41:00,jed,oejn,2023-11-01 05:29:00,1,Nov,2023,2
216,departure,active,isb,opis,2023-10-29 11:45:00,2023-10-29 12:20:00,dxb,omdb,2023-10-29 14:20:00,29,Oct,2023,11
216,departure,active,isb,opis,2023-10-16 11:45:00,,dxb,omdb,,16,Oct,2023,11
6636,departure,active,isb,opis,2023-10-23 08:30:00,,lhr,egll,,23,Oct,2023,8
605,departure,active,isb,opis,2023-10-30 10:50:00,,gil,opgt,,30,Oct,2023,10
6379,departure,active,isb,opis,2023-10-30 21:35:00,2023-10-30 22:05:00,doh,othh,2023-10-30 23:33:00,30,Oct,2023,21
615,departure,active,isb,opis,2023-10-29 03:05:00,,dxb,omdb,,29,Oct,2023,3
781,departure,active,isb,opis,2023-10-27 13:45:00,,yyz,cyyz,,27,Oct,2023,13
234,departure,active,isb,opis,2023-10-30 19:20:00,,auh,omaa,,30,Oct,2023,19
8199,departure,active,isb,opis,2023-10-24 09:45:00,2023-10-24 09:55:00,doh,othh,2023-10-24 11:14:00,24,Oct,2023,9
122,departure,cancelled,isb,opis,2023-10-17 10:00:00,,khi,opkc,,17,Oct,2023,10
633,departure,active,isb,opis,2023-10-20 03:35:00,2023-10-20 03:44:00,doh,othh,2023-10-20 04:59:00,20,Oct,2023,3
301,departure,active,isb,opis,2023-10-31 10:00:00,,khi,opkc,,31,Oct,2023,10
915,departure,active,isb,opis,2023-10-18 05:20:00,,med,oema,,18,Oct,2023,5
251,departure,active,isb,opis,2023-10-23 08:00:00,,kdu,opsd,,23,Oct,2023,8
346,departure,active,isb,opis,2023-10-22 10:00:00,2023-10-22 09:58:00,mct,ooms,2023-10-22 11:36:00,22,Oct,2023,10
613,departure,active,isb,opis,2023-10-23 09:20:00,2023-10-23 09:57:00,dxb,omdb,2023-10-23 11:47:00,23,Oct,2023,9
3930,departure,active,isb,opis,2023-10-17 04:30:00,,auh,omaa,,17,Oct,2023,4
8199,departure,active,isb,opis,2023-10-26 09:45:00,2023-10-26 09:57:00,doh,othh,2023-10-26 11:17:00,26,Oct,2023,9
734,departure,active,isb,opis,2023-10-17 20:45:00,,mct,ooms,,17,Oct,2023,20
6008,departure,active,isb,opis,2023-10-18 09:40:00,2023-10-18 09:45:00,urc,zwww,2023-10-18 15:08:00,18,Oct,2023,9
234,departure,active,isb,opis,2023-10-25 19:30:00,,auh,omaa,,25,Oct,2023,19
505,departure,active,isb,opis,2023-10-24 19:20:00,,khi,opkc,,24,Oct,2023,19
274,departure,active,isb,opis,2023-10-17 20:05:00,2023-10-17 20:25:00,ruh,oerk,2023-10-17 22:35:00,17,Oct,2023,20
233,departure,active,isb,opis,2023-10-26 01:25:00,2023-10-26 01:33:00,dxb,omdb,2023-10-26 03:30:00,26,Oct,2023,1
1566,departure,active,isb,opis,2023-10-29 21:35:00,,doh,othh,,29,Oct,2023,21
711,departure,active,isb,opis,2023-10-31 06:25:00,2023-10-31 07:08:00,ist,ltfm,,31,Oct,2023,6
718,departure,cancelled,isb,opis,2023-10-16 06:10:00,,jed,oejn,,16,Oct,2023,6
350,departure,active,isb,opis,2023-10-18 23:20:00,2023-10-18 23:35:00,bkk,vtbs,2023-10-19 05:47:00,18,Oct,2023,23
6185,departure,active,isb,opis,2023-10-22 03:35:00,2023-10-22 03:57:00,doh,othh,2023-10-22 05:14:00,22,Oct,2023,3
211,departure,active,isb,opis,2023-10-19 14:10:00,,dxb,omdb,,19,Oct,2023,14
7571,departure,active,isb,opis,2023-10-17 09:20:00,,dxb,omdb,,17,Oct,2023,9
211,departure,cancelled,isb,opis,2023-10-26 14:10:00,,dxb,omdb,,26,Oct,2023,14
3892,departure,active,isb,opis,2023-10-19 19:30:00,2023-10-19 19:45:00,auh,omaa,2023-10-19 21:36:00,19,Oct,2023,19
761,departure,active,isb,opis,2023-10-20 12:55:00,,jed,oejn,,20,Oct,2023,12
734,departure,active,isb,opis,2023-10-26 20:45:00,,mct,ooms,,26,Oct,2023,20
346,departure,active,isb,opis,2023-10-30 10:00:00,2023-10-30 09:56:00,mct,ooms,2023-10-30 11:34:00,30,Oct,2023,10
1566,departure,active,isb,opis,2023-10-30 21:35:00,2023-10-30 22:05:00,doh,othh,2023-10-30 23:33:00,30,Oct,2023,21
309,departure,cancelled,isb,opis,2023-10-30 19:00:00,,khi,opkc,,30,Oct,2023,19
735,departure,active,isb,opis,2023-10-20 11:00:00,,jed,oejn,,20,Oct,2023,11
346,departure,active,isb,opis,2023-10-18 10:00:00,2023-10-18 10:16:00,mct,ooms,2023-10-18 11:53:00,18,Oct,2023,10
261,departure,active,isb,opis,2023-10-16 06:10:00,,auh,omaa,,16,Oct,2023,6
858,departure,active,isb,opis,2023-10-18 11:25:00,2023-10-18 11:48:00,uet,opqt,2023-10-18 12:57:00,18,Oct,2023,11
187,departure,active,isb,opis,2023-10-29 19:55:00,2023-10-29 20:10:00,bah,obbi,2023-10-29 21:22:00,29,Oct,2023,19
512,departure,active,isb,opis,2023-10-18 05:40:00,2023-10-18 05:25:00,kwi,okkk,2023-10-18 07:07:00,18,Oct,2023,5
207,departure,active,isb,opis,2023-10-16 18:00:00,2023-10-16 18:35:00,khi,opkc,2023-10-16 20:10:00,16,Oct,2023,18
181,departure,cancelled,isb,opis,2023-10-27 01:35:00,,shj,omsj,,27,Oct,2023,1
216,departure,active,isb,opis,2023-10-21 11:45:00,,dxb,omdb,,21,Oct,2023,11
741,departure,active,isb,opis,2023-10-28 00:45:00,,jed,oejn,,28,Oct,2023,0
